ctxID,wholepath,output_folder,lat_min,lat_max,areakm2_original,areakm2_clipped
B12_014407_1025_XN_77S117W_F12_040635_1006_XN_79S115W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B12_014407_1025_XN_77S117W_F12_040635_1006_XN_79S115W,output_-115_-110_-85_-70,-79.6828,-78.9998,210.6325,0.0
P07_003912_0957_XI_84S117W_P08_004202_0957_XI_84S118W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P07_003912_0957_XI_84S117W_P08_004202_0957_XI_84S118W,output_-115_-110_-85_-70,-84.5329,-84.3292,30.4358,0.0
P04_002646_0957_XI_84S118W_P05_003160_0958_XI_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P04_002646_0957_XI_84S118W_P05_003160_0958_XI_84S117W,output_-115_-110_-85_-70,-84.4914,-84.3319,14.1903,0.0
P06_003424_0957_XI_84S118W_G10_022148_0957_XN_84S118W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P06_003424_0957_XI_84S118W_G10_022148_0957_XN_84S118W,output_-115_-110_-85_-70,-84.4858,-84.335,12.5244,0.0
P07_003925_0958_XI_84S115W_P10_004980_0945_XN_85S099W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P07_003925_0958_XI_84S115W_P10_004980_0945_XN_85S099W,output_-115_-110_-85_-70,-84.4931,-84.2205,115.9528,0.0
P07_003925_0958_XI_84S115W_J12_049444_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P07_003925_0958_XI_84S115W_J12_049444_0957_XN_84S117W,output_-115_-110_-85_-70,-84.4519,-84.2831,22.4227,0.0
P07_003925_0958_XI_84S115W_P09_004413_0957_XI_84S118W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P07_003925_0958_XI_84S115W_P09_004413_0957_XI_84S118W,output_-115_-110_-85_-70,-84.5222,-84.3248,29.0145,0.0
J09_048244_0946_XN_85S108W_J10_048534_0945_XN_85S107W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\J09_048244_0946_XN_85S108W_J10_048534_0945_XN_85S107W,output_-115_-110_-85_-70,-85.0,-84.9546,14.2719,0.0
G10_021937_0957_XN_84S117W_J12_049444_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\G10_021937_0957_XN_84S117W_J12_049444_0957_XN_84S117W,output_-115_-110_-85_-70,-84.4519,-84.2831,13.5554,0.0
B07_012390_0959_XN_84S117W_G08_021502_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B07_012390_0959_XN_84S117W_G08_021502_0957_XN_84S117W,output_-115_-110_-85_-70,-84.3868,-84.2576,14.881,0.0
P05_003068_0957_XI_84S118W_P06_003402_0845_XI_84S115W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003068_0957_XI_84S118W_P06_003402_0845_XI_84S115W,output_-115_-110_-85_-70,-84.4994,-84.321,17.8448,0.0
J12_049404_1005_XI_79S120W_J13_049905_0992_XN_80S115W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\J12_049404_1005_XI_79S120W_J13_049905_0992_XN_80S115W,output_-115_-110_-85_-70,-81.886,-81.1789,2.5774,0.0
G06_020407_0969_XN_83S112W_J12_049338_0969_XN_83S111W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\G06_020407_0969_XN_83S112W_J12_049338_0969_XN_83S111W,output_-115_-110_-85_-70,-83.7869,-82.2136,355.1646,0.0
G06_020407_0969_XN_83S112W_F13_040978_1004_XN_79S118W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\G06_020407_0969_XN_83S112W_F13_040978_1004_XN_79S118W,output_-115_-110_-85_-70,-82.442,-82.2,81.7689,0.0
P08_004202_0957_XI_84S118W_J12_049431_0962_XN_83S126W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P08_004202_0957_XI_84S118W_J12_049431_0962_XN_83S126W,output_-115_-110_-85_-70,-84.5329,-84.4139,10.4809,0.0
P10_005046_0956_XI_84S117W_J10_048534_0945_XN_85S107W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P10_005046_0956_XI_84S117W_J10_048534_0945_XN_85S107W,output_-115_-110_-85_-70,-85.0,-84.9676,2.0946,0.0
B08_012851_0977_XN_82S108W_J14_050340_0975_XI_82S106W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B08_012851_0977_XN_82S108W_J14_050340_0975_XI_82S106W,output_-115_-110_-85_-70,-81.2733,-80.8652,116.1992,0.0
P06_003213_0957_XI_84S118W_P07_003912_0957_XI_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P06_003213_0957_XI_84S118W_P07_003912_0957_XI_84S117W,output_-115_-110_-85_-70,-84.5255,-84.3416,21.3443,0.0
P05_003068_0957_XI_84S118W_D06_029585_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003068_0957_XI_84S118W_D06_029585_0957_XN_84S117W,output_-115_-110_-85_-70,-84.4994,-84.343,15.652,0.0
B08_012719_0996_XN_80S108W_B12_014275_0996_XN_80S109W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B08_012719_0996_XN_80S108W_B12_014275_0996_XN_80S109W,output_-115_-110_-85_-70,-79.497,-77.7658,515.616,0.0
B12_014407_1025_XN_77S117W_J10_048507_1000_XN_80S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B12_014407_1025_XN_77S117W_J10_048507_1000_XN_80S112W,output_-115_-110_-85_-70,-79.7857,-79.3345,220.5092,0.0
G09_021726_0957_XN_84S117W_D06_029585_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\G09_021726_0957_XN_84S117W_D06_029585_0957_XN_84S117W,output_-115_-110_-85_-70,-84.482,-84.343,12.484,0.0
B07_012390_0959_XN_84S117W_D12_031774_0958_XN_84S118W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B07_012390_0959_XN_84S117W_D12_031774_0958_XN_84S118W,output_-115_-110_-85_-70,-84.3702,-84.3038,3.2283,0.0
G08_021502_0957_XN_84S117W_J08_048046_0951_XN_84S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\G08_021502_0957_XN_84S117W_J08_048046_0951_XN_84S112W,output_-115_-110_-85_-70,-84.518,-84.2576,39.9248,0.0
B11_013959_0961_XN_83S114W_J08_048046_0951_XN_84S112W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\B11_013959_0961_XN_83S114W_J08_048046_0951_XN_84S112W,output_-115_-110_-85_-70,-84.5144,-84.3936,117.6812,0.0
G05_020170_0957_XN_84S117W_G06_020592_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\G05_020170_0957_XN_84S117W_G06_020592_0957_XN_84S117W,output_-115_-110_-85_-70,-84.4248,-84.3116,5.9867,0.0
G10_022148_0957_XN_84S118W_J12_049431_0962_XN_83S126W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\G10_022148_0957_XN_84S118W_J12_049431_0962_XN_83S126W,output_-115_-110_-85_-70,-84.4858,-84.4139,3.7315,0.0
J10_048758_0965_XN_83S115W_J11_049035_0964_XN_83S115W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\J10_048758_0965_XN_83S115W_J11_049035_0964_XN_83S115W,output_-115_-110_-85_-70,-83.9067,-83.2059,357.3707,0.0
P05_003160_0958_XI_84S117W_P07_003912_0957_XI_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003160_0958_XI_84S117W_P07_003912_0957_XI_84S117W,output_-115_-110_-85_-70,-84.5858,-84.2972,69.9221,0.0
P04_002646_0957_XI_84S118W_D06_029585_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P04_002646_0957_XI_84S118W_D06_029585_0957_XN_84S117W,output_-115_-110_-85_-70,-84.4914,-84.343,13.6576,0.0
P08_004043_1026_XI_77S110W_B08_012719_0996_XN_80S108W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P08_004043_1026_XI_77S110W_B08_012719_0996_XN_80S108W,output_-115_-110_-85_-70,-78.8006,-77.68,483.8889,0.0
P05_003147_0955_XI_84S117W_P08_004202_0957_XI_84S118W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003147_0955_XI_84S117W_P08_004202_0957_XI_84S118W,output_-115_-110_-85_-70,-84.5329,-84.3978,10.0371,0.0
P06_003424_0957_XI_84S118W_G07_020948_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P06_003424_0957_XI_84S118W_G07_020948_0957_XN_84S117W,output_-115_-110_-85_-70,-84.5174,-84.335,20.0466,0.0
P06_003402_0845_XI_84S115W_J08_048046_0951_XN_84S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P06_003402_0845_XI_84S115W_J08_048046_0951_XN_84S112W,output_-115_-110_-85_-70,-84.6626,-84.0229,414.1267,0.0
F12_040648_1005_XN_79S111W_J10_048507_1000_XN_80S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\F12_040648_1005_XN_79S111W_J10_048507_1000_XN_80S112W,output_-115_-110_-85_-70,-79.833,-79.277,134.5204,0.0
P04_002646_0957_XI_84S118W_J08_048046_0951_XN_84S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P04_002646_0957_XI_84S118W_J08_048046_0951_XN_84S112W,output_-115_-110_-85_-70,-84.4914,-84.3319,14.1913,0.0
P07_003925_0958_XI_84S115W_G08_021502_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P07_003925_0958_XI_84S115W_G08_021502_0957_XN_84S117W,output_-115_-110_-85_-70,-84.518,-84.2576,54.6449,0.0
J09_048494_0994_XN_80S113W_J10_048507_1000_XN_80S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\J09_048494_0994_XN_80S113W_J10_048507_1000_XN_80S112W,output_-115_-110_-85_-70,-80.7027,-79.6208,373.1978,0.0
B12_014341_1026_XN_77S115W_J10_048507_1000_XN_80S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B12_014341_1026_XN_77S115W_J10_048507_1000_XN_80S112W,output_-115_-110_-85_-70,-79.843,-79.277,614.2045,0.0
G14_023690_1034_XN_76S115W_J14_050287_1030_XI_77S113W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\G14_023690_1034_XN_76S115W_J14_050287_1030_XI_77S113W,output_-115_-110_-85_-70,-78.3336,-76.0775,275.3653,0.0
D13_032327_1060_XN_74S114W_J14_050353_1027_XI_77S110W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\D13_032327_1060_XN_74S114W_J14_050353_1027_XI_77S110W,output_-115_-110_-85_-70,-75.748,-75.351,352.9833,0.0
P05_003068_0957_XI_84S118W_G10_022148_0957_XN_84S118W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003068_0957_XI_84S118W_G10_022148_0957_XN_84S118W,output_-115_-110_-85_-70,-84.4858,-84.321,14.5321,0.0
G13_023136_1029_XN_77S109W_J14_050353_1027_XI_77S110W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\G13_023136_1029_XN_77S109W_J14_050353_1027_XI_77S110W,output_-115_-110_-85_-70,-77.3123,-75.3251,1539.6544,0.0
P05_003068_0957_XI_84S118W_G09_021726_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003068_0957_XI_84S118W_G09_021726_0957_XN_84S117W,output_-115_-110_-85_-70,-84.482,-84.321,13.9332,0.0
J12_049404_1005_XI_79S120W_J14_050393_1001_XI_79S119W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\J12_049404_1005_XI_79S120W_J14_050393_1001_XI_79S119W,output_-115_-110_-85_-70,-81.9708,-81.1789,166.1101,0.0
B12_014275_0996_XN_80S109W_F12_040477_1005_XN_79S110W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B12_014275_0996_XN_80S109W_F12_040477_1005_XN_79S110W,output_-115_-110_-85_-70,-79.7673,-78.9467,231.305,0.0
G06_020407_0969_XN_83S112W_J13_049747_0973_XI_82S115W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\G06_020407_0969_XN_83S112W_J13_049747_0973_XI_82S115W,output_-115_-110_-85_-70,-83.9612,-82.2,372.2384,0.0
P08_004043_1026_XI_77S110W_J14_050287_1030_XI_77S113W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P08_004043_1026_XI_77S110W_J14_050287_1030_XI_77S113W,output_-115_-110_-85_-70,-78.2428,-75.6211,551.9992,0.0
P06_003213_0957_XI_84S118W_G10_022148_0957_XN_84S118W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P06_003213_0957_XI_84S118W_G10_022148_0957_XN_84S118W,output_-115_-110_-85_-70,-84.4858,-84.3416,11.8769,0.0
P08_004202_0957_XI_84S118W_G08_021502_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P08_004202_0957_XI_84S118W_G08_021502_0957_XN_84S117W,output_-115_-110_-85_-70,-84.518,-84.3292,19.1743,0.0
P05_002936_0957_XI_84S118W_J12_049431_0962_XN_83S126W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_002936_0957_XI_84S118W_J12_049431_0962_XN_83S126W,output_-115_-110_-85_-70,-84.5264,-84.4139,9.6372,0.0
B07_012390_0959_XN_84S117W_G10_022148_0957_XN_84S118W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B07_012390_0959_XN_84S117W_G10_022148_0957_XN_84S118W,output_-115_-110_-85_-70,-84.3868,-84.2953,6.6667,0.0
P06_003345_0955_XI_84S115W_G10_021937_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P06_003345_0955_XI_84S115W_G10_021937_0957_XN_84S117W,output_-115_-110_-85_-70,-84.7294,-84.2829,156.2322,0.0
J09_048323_0946_XN_85S108W_J14_050077_0945_XN_85S110W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\J09_048323_0946_XN_85S108W_J14_050077_0945_XN_85S110W,output_-115_-110_-85_-70,-85.0,-84.9612,6.2693,0.0
F12_040635_1006_XN_79S115W_J13_049984_0994_XN_80S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\F12_040635_1006_XN_79S115W_J13_049984_0994_XN_80S112W,output_-115_-110_-85_-70,-79.6807,-79.5406,56.7534,0.0
P04_002567_0957_XI_84S118W_G09_021726_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P04_002567_0957_XI_84S118W_G09_021726_0957_XN_84S117W,output_-115_-110_-85_-70,-84.482,-84.2969,19.257,0.0
B07_012548_0969_XN_83S110W_J10_048705_0975_XN_82S111W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B07_012548_0969_XN_83S110W_J10_048705_0975_XN_82S111W,output_-115_-110_-85_-70,-82.8469,-82.129,505.5792,0.0
P10_004980_0945_XN_85S099W_G06_020724_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P10_004980_0945_XN_85S099W_G06_020724_0957_XN_84S117W,output_-115_-110_-85_-70,-84.3306,-84.3222,0.0577,0.0
F13_040978_1004_XN_79S118W_J10_048705_0975_XN_82S111W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\F13_040978_1004_XN_79S118W_J10_048705_0975_XN_82S111W,output_-115_-110_-85_-70,-82.3938,-82.0746,172.6816,0.0
G07_020948_0957_XN_84S117W_G10_021937_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\G07_020948_0957_XN_84S117W_G10_021937_0957_XN_84S117W,output_-115_-110_-85_-70,-84.673,-84.3071,90.1563,0.0
J13_049760_0973_XI_82S107W_J13_049905_0992_XN_80S115W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\J13_049760_0973_XI_82S107W_J13_049905_0992_XN_80S115W,output_-115_-110_-85_-70,-81.3091,-80.7288,167.9998,0.0
P08_004202_0957_XI_84S118W_J08_048046_0951_XN_84S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P08_004202_0957_XI_84S118W_J08_048046_0951_XN_84S112W,output_-115_-110_-85_-70,-84.5321,-84.3292,24.3574,0.0
B11_013959_0961_XN_83S114W_J10_048692_0966_XN_83S114W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B11_013959_0961_XN_83S114W_J10_048692_0966_XN_83S114W,output_-115_-110_-85_-70,-83.7742,-82.8975,112.8092,0.0
J09_048230_1041_XN_75S112W_J14_050353_1027_XI_77S110W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\J09_048230_1041_XN_75S112W_J14_050353_1027_XI_77S110W,output_-115_-110_-85_-70,-77.7658,-75.3251,2840.4078,0.0
B07_012482_0973_XN_82S112W_B11_013959_0961_XN_83S114W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B07_012482_0973_XN_82S112W_B11_013959_0961_XN_83S114W,output_-115_-110_-85_-70,-83.201,-82.7214,85.2637,0.0
P10_005046_0956_XI_84S117W_J12_049431_0962_XN_83S126W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P10_005046_0956_XI_84S117W_J12_049431_0962_XN_83S126W,output_-115_-110_-85_-70,-85.0,-84.4139,311.6621,0.0
F12_040477_1005_XN_79S110W_J13_049720_0993_XI_80S108W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\F12_040477_1005_XN_79S110W_J13_049720_0993_XI_80S108W,output_-115_-110_-85_-70,-79.7734,-79.4105,157.4025,0.0
P04_002567_0957_XI_84S118W_P09_004413_0957_XI_84S118W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P04_002567_0957_XI_84S118W_P09_004413_0957_XI_84S118W,output_-115_-110_-85_-70,-84.5222,-84.3248,28.793,0.0
B07_012482_0973_XN_82S112W_G06_020407_0969_XN_83S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B07_012482_0973_XN_82S112W_G06_020407_0969_XN_83S112W,output_-115_-110_-85_-70,-83.201,-82.2409,838.3475,0.0
J11_048929_1001_XN_79S110W_J14_050287_1030_XI_77S113W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\J11_048929_1001_XN_79S110W_J14_050287_1030_XI_77S113W,output_-115_-110_-85_-70,-79.6262,-78.6603,1052.8699,0.0
B08_012904_1001_XN_79S119W_J10_048705_0975_XN_82S111W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B08_012904_1001_XN_79S119W_J10_048705_0975_XN_82S111W,output_-115_-110_-85_-70,-82.3458,-82.1344,25.5111,0.0
P05_003147_0955_XI_84S117W_P07_003925_0958_XI_84S115W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003147_0955_XI_84S117W_P07_003925_0958_XI_84S115W,output_-115_-110_-85_-70,-84.6216,-84.3978,31.1752,0.0
B07_012482_0973_XN_82S112W_B08_012614_0971_XN_82S115W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B07_012482_0973_XN_82S112W_B08_012614_0971_XN_82S115W,output_-115_-110_-85_-70,-83.201,-82.2081,1125.0571,0.0
B12_014262_1016_XN_78S117W_J13_049984_0994_XN_80S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B12_014262_1016_XN_78S117W_J13_049984_0994_XN_80S112W,output_-115_-110_-85_-70,-80.8144,-79.5297,441.9375,0.0
P05_003147_0955_XI_84S117W_P10_005046_0956_XI_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003147_0955_XI_84S117W_P10_005046_0956_XI_84S117W,output_-115_-110_-85_-70,-84.8412,-84.3978,134.0057,0.0
P05_003125_0845_XI_84S117W_P07_003912_0957_XI_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003125_0845_XI_84S117W_P07_003912_0957_XI_84S117W,output_-115_-110_-85_-70,-84.5235,-84.2972,29.702,0.0
P06_003213_0957_XI_84S118W_G06_020592_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P06_003213_0957_XI_84S118W_G06_020592_0957_XN_84S117W,output_-115_-110_-85_-70,-84.4248,-84.3416,3.2146,0.0
J14_050340_0975_XI_82S106W_J13_049984_0994_XN_80S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\J14_050340_0975_XI_82S106W_J13_049984_0994_XN_80S112W,output_-115_-110_-85_-70,-81.4269,-80.8974,197.5573,0.0
P05_003160_0958_XI_84S117W_P10_004980_0945_XN_85S099W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003160_0958_XI_84S117W_P10_004980_0945_XN_85S099W,output_-115_-110_-85_-70,-84.3594,-84.3087,2.569,0.0
P08_004043_1026_XI_77S110W_D13_032182_1030_XN_77S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P08_004043_1026_XI_77S110W_D13_032182_1030_XN_77S112W,output_-115_-110_-85_-70,-78.7361,-75.6059,1867.0435,0.0
G06_020592_0957_XN_84S117W_G09_021726_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\G06_020592_0957_XN_84S117W_G09_021726_0957_XN_84S117W,output_-115_-110_-85_-70,-84.4248,-84.3073,7.3804,0.0
B08_012719_0996_XN_80S108W_G07_020789_1037_XN_76S113W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B08_012719_0996_XN_80S108W_G07_020789_1037_XN_76S113W,output_-115_-110_-85_-70,-77.8491,-77.6898,95.492,0.0
P04_002567_0957_XI_84S118W_G10_021937_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P04_002567_0957_XI_84S118W_G10_021937_0957_XN_84S117W,output_-115_-110_-85_-70,-84.5439,-84.2969,37.6057,0.0
G05_020170_0957_XN_84S117W_G08_021502_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\G05_020170_0957_XN_84S117W_G08_021502_0957_XN_84S117W,output_-115_-110_-85_-70,-84.518,-84.3116,23.988,0.0
J10_048507_1000_XN_80S112W_J13_049984_0994_XN_80S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\J10_048507_1000_XN_80S112W_J13_049984_0994_XN_80S112W,output_-115_-110_-85_-70,-80.7027,-79.4994,662.4579,0.0
P07_003912_0957_XI_84S117W_J12_049444_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P07_003912_0957_XI_84S117W_J12_049444_0957_XN_84S117W,output_-115_-110_-85_-70,-84.4519,-84.2972,11.3079,0.0
P05_003068_0957_XI_84S118W_P08_004202_0957_XI_84S118W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003068_0957_XI_84S118W_P08_004202_0957_XI_84S118W,output_-115_-110_-85_-70,-84.4994,-84.3292,17.8426,0.0
P08_004043_1026_XI_77S110W_J14_050353_1027_XI_77S110W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P08_004043_1026_XI_77S110W_J14_050353_1027_XI_77S110W,output_-115_-110_-85_-70,-78.4124,-75.547,1374.7647,0.0
B09_012983_0976_XN_82S111W_F09_039501_0981_XN_81S110W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\B09_012983_0976_XN_82S111W_F09_039501_0981_XN_81S110W,output_-115_-110_-85_-70,-82.4618,-80.6954,283.0712,0.0
P05_003125_0845_XI_84S117W_J12_049444_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003125_0845_XI_84S117W_J12_049444_0957_XN_84S117W,output_-115_-110_-85_-70,-84.4519,-84.2831,22.3287,0.0
P07_003925_0958_XI_84S115W_J08_048046_0951_XN_84S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P07_003925_0958_XI_84S115W_J08_048046_0951_XN_84S112W,output_-115_-110_-85_-70,-84.601,-83.8627,398.2083,0.0
B08_012851_0977_XN_82S108W_J10_048573_0995_XN_80S113W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B08_012851_0977_XN_82S108W_J10_048573_0995_XN_80S113W,output_-115_-110_-85_-70,-80.7836,-80.0657,236.7443,0.0
P10_005046_0956_XI_84S117W_G08_021502_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P10_005046_0956_XI_84S117W_G08_021502_0957_XN_84S117W,output_-115_-110_-85_-70,-84.518,-84.2576,24.405,0.0
B08_012904_1001_XN_79S119W_F13_040978_1004_XN_79S118W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B08_012904_1001_XN_79S119W_F13_040978_1004_XN_79S118W,output_-115_-110_-85_-70,-82.3888,-81.1855,270.6594,0.0
P04_002567_0957_XI_84S118W_G07_020948_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P04_002567_0957_XI_84S118W_G07_020948_0957_XN_84S117W,output_-115_-110_-85_-70,-84.5439,-84.3071,37.5238,0.0
P05_003125_0845_XI_84S117W_G05_020170_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003125_0845_XI_84S117W_G05_020170_0957_XN_84S117W,output_-115_-110_-85_-70,-84.5235,-84.3116,24.1773,0.0
B11_013959_0961_XN_83S114W_J10_048758_0965_XN_83S115W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B11_013959_0961_XN_83S114W_J10_048758_0965_XN_83S115W,output_-115_-110_-85_-70,-83.9208,-82.996,141.2771,0.0
F13_040978_1004_XN_79S118W_J13_049905_0992_XN_80S115W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\F13_040978_1004_XN_79S118W_J13_049905_0992_XN_80S115W,output_-115_-110_-85_-70,-81.886,-80.4559,241.3362,0.0
B07_012390_0959_XN_84S117W_G07_020948_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B07_012390_0959_XN_84S117W_G07_020948_0957_XN_84S117W,output_-115_-110_-85_-70,-84.3868,-84.3071,4.9368,0.0
P07_003780_0957_XI_84S118W_G05_020170_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P07_003780_0957_XI_84S118W_G05_020170_0957_XN_84S117W,output_-115_-110_-85_-70,-84.5367,-84.3443,22.9847,0.0
P05_003147_0955_XI_84S117W_J08_048046_0951_XN_84S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003147_0955_XI_84S117W_J08_048046_0951_XN_84S112W,output_-115_-110_-85_-70,-84.7757,-84.3978,64.2314,0.0
