wholepath,ctxID,centerlon,centerlat,areakm2,hits,hitratio,RegistrationScore
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F02_036693_2061_XN_26N171W_J06_047058_2039_XN_23N171W,F02_036693_2061_XN_26N171W_J06_047058_2039_XN_23N171W,520898.60744,1517162.99666,170.926562636783,14,0.0819065204613625,0.362278699874878
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F02_036693_2264_XN_46N174W_D22_035915_2274_XN_47N174W,F02_036693_2264_XN_46N174W_D22_035915_2274_XN_47N174W,328303.79098,2794435.84996,1147.07925977909,134,0.116818431557908,0.359074890613556
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F02_036746_1989_XI_18N178W_D22_035612_1989_XN_18N178W,F02_036746_1989_XI_18N178W_D22_035612_1989_XN_18N178W,67573.286775,1112678.370675,7281.53024429246,0,0,0.0100300014019012
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F02_036759_2171_XN_37N175W_F09_039344_2166_XN_36N175W,F02_036759_2171_XN_37N175W_F09_039344_2166_XN_36N175W,286899.9418,2161839.6196,36.0409389566146,0,0,0.0296897031366825
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F02_036759_2171_XN_37N175W_J19_052240_2175_XN_37N174W,F02_036759_2171_XN_37N175W_J19_052240_2175_XN_37N174W,312294.3773,2208649.0956,357.774591584548,137,0.382922664779633,0.379714250564575
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F02_036772_2196_XN_39N169W_F03_037128_2173_XN_37N169W,F02_036772_2196_XN_39N169W_F03_037128_2173_XN_37N169W,590967.542625,2332858.02315,41.4545103446338,7,0.168859792138545,0.35682487487793
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F02_036772_2196_XN_39N169W_F04_037339_2174_XN_37N169W,F02_036772_2196_XN_39N169W_F04_037339_2174_XN_37N169W,588583.35131,2318579.597205,223.3408233802,101,0.45222363950931,0.256498843431473
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F02_036772_2196_XN_39N169W_F23_044948_2194_XN_39N169W,F02_036772_2196_XN_39N169W_F23_044948_2194_XN_39N169W,589485.95923,2314093.27955,138.766291942324,6,0.0432381662435269,0.474649280309677
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F02_036772_2196_XN_39N169W_J05_046926_2198_XN_39N170W,F02_036772_2196_XN_39N169W_J05_046926_2198_XN_39N170W,587410.554835,2341094.32042,292.304894095358,30,0.102632561431603,0.337872862815857
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F02_036772_2196_XN_39N169W_J10_048851_2190_XN_39N169W,F02_036772_2196_XN_39N169W_J10_048851_2190_XN_39N169W,590732.98333,2304268.511105,48.4199857575979,5,0.103263144789658,0.312488973140717
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F02_036772_2196_XN_39N169W_J16_050974_2191_XN_39N170W,F02_036772_2196_XN_39N169W_J16_050974_2191_XN_39N170W,587410.554835,2326400.219775,371.78934230468,15,0.0403454276204281,0.263026058673859
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F02_036772_2196_XN_39N169W_J17_051330_2178_XN_37N170W,F02_036772_2196_XN_39N169W_J17_051330_2178_XN_37N170W,586264.480305,2331459.574695,9.98414312014293,0,0,0.109077893197536
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F02_036772_2196_XN_39N169W_J20_052464_2189_XN_38N170W,F02_036772_2196_XN_39N169W_J20_052464_2189_XN_38N170W,591211.009235,2301076.72323,26.6932372457232,4,0.149850689265532,0.292198777198792
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_1859_XN_05N172W_J01_045278_1859_XN_05N172W,F03_036825_1859_XN_05N172W_J01_045278_1859_XN_05N172W,434707.43996,349185.17466,457.95453313491,171,0.373399513767068,0.274183064699173
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_1859_XN_05N172W_J04_046201_1866_XN_06N172W,F03_036825_1859_XN_05N172W_J04_046201_1866_XN_06N172W,456922.71512,351835.82988,124.338935173542,61,0.490594518240496,0.334765404462814
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_2218_XI_41N177W_F08_039054_2218_XN_41N177W,F03_036825_2218_XI_41N177W_F08_039054_2218_XN_41N177W,149167.23524,2457975.29812,9351.17828380827,0,0,0.128993093967438
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_2218_XI_41N177W_F10_039832_2217_XN_41N177W,F03_036825_2218_XI_41N177W_F10_039832_2217_XN_41N177W,148223.90732,2458568.58612,8807.9048254358,2800,0.31789625972275,0.221750721335411
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_2218_XI_41N177W_F12_040610_2218_XI_41N177W,F03_036825_2218_XI_41N177W_F12_040610_2218_XI_41N177W,156713.8586,2458396.5326,9233.1511370711,0,0,0.098977193236351
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_2218_XI_41N177W_F14_041322_2218_XI_41N177W,F03_036825_2218_XI_41N177W_F14_041322_2218_XI_41N177W,154815.337,2459974.67868,9440.83797599991,0,0,0.0480615943670273
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_2218_XI_41N177W_F16_042034_2217_XI_41N177W,F03_036825_2218_XI_41N177W_F16_042034_2217_XI_41N177W,153999.566,2457975.29812,11881.8599827772,872,0.0733891832814026,0.204411551356316
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_2218_XI_41N177W_F18_042812_2217_XI_41N177W,F03_036825_2218_XI_41N177W_F18_042812_2217_XI_41N177W,152786.29204,2459390.29,11834.591193461,879,0.0742737949820923,0.414821267127991
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_2218_XI_41N177W_F20_043524_2217_XI_41N177W,F03_036825_2218_XI_41N177W_F20_043524_2217_XI_41N177W,153756.31792,2459743.29636,11990.7298815357,1344,0.112086587995748,0.400904834270477
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_2218_XI_41N177W_F22_044368_2217_XI_41N177W,F03_036825_2218_XI_41N177W_F22_044368_2217_XI_41N177W,154408.93472,2455163.113,11718.6333293626,0,0,0.194388806819916
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_2218_XI_41N177W_J01_045278_2217_XI_41N177W,F03_036825_2218_XI_41N177W_J01_045278_2217_XI_41N177W,154112.29072,2455800.8976,11699.6840182662,1681,0.143679094014464,0.225360125303268
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_2218_XI_41N177W_J04_046201_2217_XI_41N177W,F03_036825_2218_XI_41N177W_J04_046201_2217_XI_41N177W,154002.53244,2457975.29812,11999.8537608007,0,0,0.177761495113373
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_2218_XI_41N177W_J06_046979_2217_XI_41N177W,F03_036825_2218_XI_41N177W_J06_046979_2217_XI_41N177W,154115.25716,2458135.48588,11790.2474464542,920,0.0780305930115728,0.378036320209503
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_2218_XI_41N177W_J06_047335_2217_XN_41N177W,F03_036825_2218_XI_41N177W_J06_047335_2217_XN_41N177W,156173.96652,2457963.43236,10785.0011831213,0,0,0.135060891509056
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_2218_XI_41N177W_J11_048904_2217_XI_41N177W,F03_036825_2218_XI_41N177W_J11_048904_2217_XI_41N177W,153815.64672,2455821.66268,11626.4677805278,1646,0.141573522678723,0.296194583177567
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_2218_XI_41N177W_J13_049682_2217_XI_41N177W,F03_036825_2218_XI_41N177W_J13_049682_2217_XI_41N177W,154278.41136,2456367.48764,11666.0733461833,283,0.0242583765421454,0.233401119709015
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_2218_XI_41N177W_J14_050104_2217_XN_41N177W,F03_036825_2218_XI_41N177W_J14_050104_2217_XN_41N177W,152314.62808,2456515.80964,10829.0657311438,525,0.0484806365603755,0.289419442415237
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_2218_XI_41N177W_J15_050816_2217_XI_41N177W,F03_036825_2218_XI_41N177W_J15_050816_2217_XI_41N177W,153815.64672,2456406.05136,11639.9653196262,420,0.0360825817317374,0.391717821359634
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_2218_XI_41N177W_J18_051739_2217_XI_41N177W,F03_036825_2218_XI_41N177W_J18_051739_2217_XI_41N177W,154183.48528,2456960.77564,11653.027305493,771,0.0661630647373982,0.293134242296219
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036825_2218_XI_41N177W_J20_052662_2217_XI_41N177W,F03_036825_2218_XI_41N177W_J20_052662_2217_XI_41N177W,154041.09616,2457850.70764,11686.5619475953,1035,0.0885632579231711,0.344409316778183
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036851_2469_XI_66N171W_J03_045805_2461_XN_66N170W,F03_036851_2469_XI_66N171W_J03_045805_2461_XN_66N170W,556588.716025,3912940.086315,485.443290961667,26,0.0535592941216549,0.31389594078064
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036851_2469_XI_66N171W_J04_046227_2462_XN_66N172W,F03_036851_2469_XI_66N171W_J04_046227_2462_XN_66N172W,486127.51505,3911261.170835,553.837555114323,31,0.05597309123178,0.202047124505043
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036851_2469_XI_66N171W_J18_051910_2486_XI_68N170W,F03_036851_2469_XI_66N171W_J18_051910_2486_XI_68N170W,529516.20391,4004206.0571,234.567935850678,0,0,0.0302020329982042
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036891_2151_XI_35N179W_F04_037524_2151_XI_35N179W,F03_036891_2151_XI_35N179W_F04_037524_2151_XI_35N179W,54962.2848,2067622.9756,10253.6548840454,1092,0.106498610724567,0.400332629680634
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036891_2151_XI_35N179W_F08_038909_2151_XN_35N179W,F03_036891_2151_XI_35N179W_F08_038909_2151_XN_35N179W,60302.1816,2068782.2953,8855.44199305022,0,0,0.028466708958149
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036891_2151_XI_35N179W_F10_039687_2152_XI_35N179W,F03_036891_2151_XI_35N179W_F10_039687_2152_XI_35N179W,56484.6238,2068843.774375,10702.2779917375,0,0,0.00337842688895762
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036891_2151_XI_35N179W_F12_040676_2151_XI_35N179W,F03_036891_2151_XI_35N179W_F12_040676_2151_XI_35N179W,72056.395225,1961170.49345,2250.97157497787,0,0,0.165699496865273
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036891_2151_XI_35N179W_F14_041243_2151_XI_35N179W,F03_036891_2151_XI_35N179W_F14_041243_2151_XI_35N179W,56358.738075,2069344.3897,8061.18375600251,0,0,0.156395614147186
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036891_2151_XI_35N179W_F17_042522_2151_XI_35N179W,F03_036891_2151_XI_35N179W_F17_042522_2151_XI_35N179W,55345.797125,2069118.966425,10417.9121581667,0,0,0.153008699417114
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036891_2151_XI_35N179W_F21_043867_2151_XI_35N179W,F03_036891_2151_XI_35N179W_F21_043867_2151_XI_35N179W,55474.610425,2067046.243325,10240.1232987645,2336,0.228122253203908,0.263243347406387
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036891_2151_XI_35N179W_F23_044711_2151_XI_35N179W,F03_036891_2151_XI_35N179W_F23_044711_2151_XI_35N179W,55943.022425,2066451.9456,10194.3585280545,2754,0.270149415720577,0.210957810282707
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036891_2151_XI_35N179W_J02_045410_2151_XI_35N179W,F03_036891_2151_XI_35N179W_J02_045410_2151_XI_35N179W,55436.55195,2067037.4606,10223.8579016367,0,0,0.179190754890442
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036891_2151_XI_35N179W_J03_046122_2151_XI_35N179W,F03_036891_2151_XI_35N179W_J03_046122_2151_XI_35N179W,55951.80515,2065895.70635,10222.2106139846,0,0,0.106563314795494
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036891_2151_XI_35N179W_J04_046478_2118_XN_31N178W,F03_036891_2151_XI_35N179W_J04_046478_2118_XN_31N178W,91717.988925,1936306.598975,219.036976494943,27,0.123266858555379,0.363150805234909
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036891_2151_XI_35N179W_J05_046900_2151_XI_35N179W,F03_036891_2151_XI_35N179W_J05_046900_2151_XI_35N179W,56048.415125,2067356.566275,10359.2490051506,0,0,0.145315945148468
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036891_2151_XI_35N179W_J10_048614_2151_XI_35N179W,F03_036891_2151_XI_35N179W_J10_048614_2151_XI_35N179W,56308.9693,2066296.784125,10439.0940832754,2466,0.236227394860902,0.239641919732094
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036891_2151_XI_35N179W_J12_049392_2151_XI_35N179W,F03_036891_2151_XI_35N179W_J12_049392_2151_XI_35N179W,55618.0616,2068551.016875,10411.9189794321,0,0,0.152935639023781
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036891_2151_XI_35N179W_J14_050170_2151_XI_35N179W,F03_036891_2151_XI_35N179W_J14_050170_2151_XI_35N179W,56683.6989,2067842.543725,8157.37633851688,0,0,0.16161036491394
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036891_2151_XI_35N179W_J16_051093_2151_XI_35N179W,F03_036891_2151_XI_35N179W_J16_051093_2151_XI_35N179W,55758.5852,2067072.5915,10272.0228441639,0,0,0.110458850860596
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036891_2151_XI_35N179W_J18_051871_2151_XI_35N179W,F03_036891_2151_XI_35N179W_J18_051871_2151_XI_35N179W,55612.20645,2068293.390275,8098.62669004297,0,0,0.123130962252617
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036891_2151_XI_35N179W_J21_052939_2151_XI_35N179W,F03_036891_2151_XI_35N179W_J21_052939_2151_XI_35N179W,56399.724125,2067813.267975,7980.01289415062,1979,0.247994586756948,0.34036985039711
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036904_1885_XN_08N169W_F09_039133_1919_XI_11N170W,F03_036904_1885_XN_08N169W_F09_039133_1919_XI_11N170W,589487.50485,550711.831825,42.0357097243085,18,0.428207353177884,0.294999241828918
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036904_1885_XN_08N169W_F22_044447_1924_XI_12N170W,F03_036904_1885_XN_08N169W_F22_044447_1924_XI_12N170W,589487.50485,548026.087925,71.0425290223051,11,0.154836830154883,0.352312594652176
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036904_1885_XN_08N169W_J01_045146_1887_XN_08N170W,F03_036904_1885_XN_08N169W_J01_045146_1887_XN_08N170W,589627.273155,526729.23502,151.550539533831,38,0.250741436598562,0.384291857481003
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036904_2274_XN_47N175W_J02_045568_2299_XN_49N175W,F03_036904_2274_XN_47N175W_J02_045568_2299_XN_49N175W,261962.91176,2869023.137745,186.614475743401,15,0.0803796165342784,0.453510463237762
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036930_2486_XN_68N170W_J18_051844_2484_XI_68N169W,F03_036930_2486_XN_68N170W_J18_051844_2484_XI_68N169W,579340.42004,4061276.406005,827.309849517545,0,0,0.119819402694702
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036930_2486_XN_68N170W_J18_051910_2486_XI_68N170W,F03_036930_2486_XN_68N170W_J18_051910_2486_XI_68N170W,546810.14598,4058108.687455,5009.82814825538,1569,0.313184395466017,0.205168187618256
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_036957_1847_XI_04N174W_J05_046689_1839_XN_03N174W,F03_036957_1847_XI_04N174W_J05_046689_1839_XN_03N174W,317227.14864,234062.83184,498.533333641048,0,0,0.0288974139839411
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_037036_1977_XN_17N174W_F10_039832_1964_XI_16N174W,F03_037036_1977_XN_17N174W_F10_039832_1964_XI_16N174W,331343.69042,1016181.428135,556.428347045976,27,0.04852376796283,0.29505529999733
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_037049_2073_XN_27N171W_F23_044658_2073_XN_27N171W,F03_037049_2073_XN_27N171W_F23_044658_2073_XN_27N171W,517417.87164,1604472.48941,403.767971996307,11,0.0272433693678423,0.407047897577286
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_037049_2419_XN_61N178W_F03_037115_2419_XI_61N178W,F03_037049_2419_XN_61N178W_F03_037115_2419_XI_61N178W,67843.04108,3655766.5858,16636.2033938457,0,0,0.114954628050327
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_037049_2419_XN_61N178W_J02_045568_2453_XN_65N179W,F03_037049_2419_XN_61N178W_J02_045568_2453_XN_65N179W,40752.99956,3786805.27048,662.529737442395,97,0.146408522543388,0.319992899894714
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_037062_2480_XN_68N173W_J02_045726_2446_XN_64N173W,F03_037062_2480_XN_68N173W_J02_045726_2446_XN_64N173W,392417.63135,3920561.135075,848.535784907872,13,0.0153205088473805,0.306806087493896
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_037062_2480_XN_68N173W_J18_051765_2483_XI_68N173W,F03_037062_2480_XN_68N173W_J18_051765_2483_XI_68N173W,359091.25475,4019651.394575,7228.98447873999,0,0,0.0943827331066132
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_037062_2480_XN_68N173W_J18_051831_2483_XI_68N175W,F03_037062_2480_XN_68N173W_J18_051831_2483_XI_68N175W,339570.536225,4018120.91015,83.8237573154475,0,0,0.0122195212170482
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_037102_1960_XN_16N176W_F05_037946_1956_XI_15N176W,F03_037102_1960_XN_16N176W_F05_037946_1956_XI_15N176W,215216.361035,940565.834955,1161.42915945968,111,0.0955719073315149,0.424075186252594
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_037115_2419_XI_61N178W_J02_045568_2453_XN_65N179W,F03_037115_2419_XI_61N178W_J02_045568_2453_XN_65N179W,45371.944415,3785458.26772,688.512453060524,0,0,0.184401720762253
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_037128_2173_XN_37N169W_F23_044948_2194_XN_39N169W,F03_037128_2173_XN_37N169W_F23_044948_2194_XN_39N169W,591669.10384,2328260.4432,14.0831062045433,0,0,0.30428671836853
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_037128_2173_XN_37N169W_J05_046926_2198_XN_39N170W,F03_037128_2173_XN_37N169W_J05_046926_2198_XN_39N170W,590970.6024,2333572.576,39.9760727071613,8,0.200119708071445,0.298841059207916
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F03_037128_2173_XN_37N169W_J16_050974_2191_XN_39N170W,F03_037128_2173_XN_37N169W_J16_050974_2191_XN_39N170W,590970.6024,2332856.46528,40.0270647491986,7,0.174881671785343,0.263525158166885
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037168_2037_XN_23N179W_J03_045832_2042_XN_24N180W,F04_037168_2037_XN_23N179W_J03_045832_2042_XN_24N180W,8003.97268,1424516.18112,522.153736844861,324,0.620506906563162,0.24033796787262
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037168_2037_XN_23N179W_J06_046966_2030_XN_23N179W,F04_037168_2037_XN_23N179W_J06_046966_2030_XN_23N179W,17288.12096,1354100.533,517.610536610756,102,0.197059357925521,0.363188594579697
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037181_1946_XN_14N173W_F09_039199_1910_XI_11N172W,F04_037181_1946_XN_14N173W_F09_039199_1910_XI_11N172W,439226.65004,755717.25436,227.768492020777,146,0.641001741306176,0.307031959295273
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037181_1946_XN_14N173W_F10_039766_1957_XI_15N172W,F04_037181_1946_XN_14N173W_F10_039766_1957_XI_15N172W,433365.81504,821537.87896,0.0197472129295908,0,0,0.380503624677658
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037181_1946_XN_14N173W_F19_043313_1912_XI_11N172W,F04_037181_1946_XN_14N173W_F19_043313_1912_XI_11N172W,436559.62536,715074.77692,187.627002632837,3,0.0159891697778204,0.394060462713242
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037181_1946_XN_14N173W_F20_043735_1958_XI_15N173W,F04_037181_1946_XN_14N173W_F20_043735_1958_XI_15N173W,424062.94612,817546.99508,144.000510502056,98,0.680553142890427,0.345922291278839
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037181_1946_XN_14N173W_F21_044091_1910_XI_11N172W,F04_037181_1946_XN_14N173W_F21_044091_1910_XI_11N172W,439521.76032,755173.92048,169.323892126743,2,0.0118116821842422,0.384092390537262
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037181_1946_XN_14N173W_F23_044790_1942_XI_14N172W,F04_037181_1946_XN_14N173W_F23_044790_1942_XI_14N172W,434223.56548,806106.64516,48.2990356647306,23,0.476199983777219,0.330741196870804
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037181_1946_XN_14N173W_J21_053163_1941_XI_14N172W,F04_037181_1946_XN_14N173W_J21_053163_1941_XI_14N172W,434822.06016,803480.99108,33.5779600463662,15,0.446721598908547,0.381958335638046
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037260_1984_XN_18N170W_F09_039278_1997_XN_19N170W,F04_037260_1984_XN_18N170W_F09_039278_1997_XN_19N170W,562916.12125,1157959.63,607.975209546961,300,0.493441172089152,0.280630648136139
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037313_1843_XI_04N174W_F03_036957_1847_XI_04N174W,F04_037313_1843_XI_04N174W_F03_036957_1847_XI_04N174W,339948.1087,251075.44527,28.4722996034467,0,0,0.0543742142617702
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037313_2094_XN_29N178W_F22_044289_2063_XN_26N178W,F04_037313_2094_XN_29N178W_F22_044289_2063_XN_26N178W,94541.744785,1584547.4885,221.423416506867,56,0.252909113604357,0.355520784854889
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037313_2094_XN_29N178W_F22_044500_2100_XN_30N178W,F04_037313_2094_XN_29N178W_F22_044500_2100_XN_30N178W,73213.45684,1764488.571905,2300.36344824364,674,0.292997178560895,0.252967566251755
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037313_2094_XN_29N178W_J04_046333_2089_XN_28N179W,F04_037313_2094_XN_29N178W_J04_046333_2089_XN_28N179W,55546.702225,1714434.204185,2567.35062660025,438,0.170603888484064,0.360908269882202
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037339_2174_XN_37N169W_F03_037128_2173_XN_37N169W,F04_037339_2174_XN_37N169W_F03_037128_2173_XN_37N169W,590985.908805,2332746.675695,40.6520012688136,1,0.0245990349500248,0.454022526741028
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037339_2174_XN_37N169W_F23_044948_2194_XN_39N169W,F04_037339_2174_XN_37N169W_F23_044948_2194_XN_39N169W,589488.337155,2314035.839315,138.716449063224,17,0.122552156682239,0.403747290372849
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037339_2174_XN_37N169W_J05_046926_2198_XN_39N170W,F04_037339_2174_XN_37N169W_J05_046926_2198_XN_39N170W,584731.344855,2332984.52531,307.060232105077,80,0.260535203310287,0.343981504440308
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037339_2174_XN_37N169W_J10_048851_2190_XN_39N169W,F04_037339_2174_XN_37N169W_J10_048851_2190_XN_39N169W,590081.492985,2298261.417935,92.8495742945578,33,0.355413584291837,0.222644075751305
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037339_2174_XN_37N169W_J16_050974_2191_XN_39N170W,F04_037339_2174_XN_37N169W_J16_050974_2191_XN_39N170W,579768.803505,2282178.67298,2127.93837669515,0,0,0.15177021920681
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037339_2174_XN_37N169W_J17_051330_2178_XN_37N170W,F04_037339_2174_XN_37N169W_J17_051330_2178_XN_37N170W,579143.34711,2254911.12329,2157.5560879269,668,0.309609564144334,0.319832682609558
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037339_2174_XN_37N169W_J20_052464_2189_XN_38N170W,F04_037339_2174_XN_37N169W_J20_052464_2189_XN_38N170W,581800.802685,2287282.16225,782.587066612806,95,0.121392243819182,0.294432789087296
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037379_1926_XN_12N178W_F09_039397_1913_XN_11N178W,F04_037379_1926_XN_12N178W_F09_039397_1913_XN_11N178W,106396.03105,671223.49224,330.175183157835,52,0.157492151598633,0.310927122831345
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037379_1926_XN_12N178W_J04_046399_1932_XN_13N178W,F04_037379_1926_XN_12N178W_J04_046399_1932_XN_13N178W,76591.306075,773872.23628,1103.68612395159,370,0.335240239023093,0.390943765640259
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037379_1926_XN_12N178W_J05_046610_1925_XN_12N179W,F04_037379_1926_XN_12N178W_J05_046610_1925_XN_12N179W,77257.31801,739911.154665,156.948767821456,37,0.23574571825942,0.388936221599579
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037405_2055_XN_25N170W_J01_045291_2049_XN_24N170W,F04_037405_2055_XN_25N170W_J01_045291_2049_XN_24N170W,583263.68112,1480256.1141,12.063313814349,4,0.331583846823424,0.343435257673264
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037405_2055_XN_25N170W_J03_045858_2060_XN_26N170W,F04_037405_2055_XN_25N170W_J03_045858_2060_XN_26N170W,585389.16238,1509938.37396,282.143644365142,25,0.0886073477084804,0.380120784044266
